pattern,label,e_f,e_p,n_f,n_p,ochiai,tarantula,dstar,jaccard,op2,rrf_score,rank_rrf,rank,higher_in_positives,fail_pass_rate_delta,fisher_tested,p_value,q_value,reject_bh,reject_bh_exploratory,evidence_level
ACT :: INFORM :: ACT :: ERROR,global,13.0,4.0,80.0,33.0,0.32694704563810695,0.5638921453692849,2.011904761904762,0.13402061855670103,12.894736842105264,0.06633398564905414,15,15,True,0.03167683812845101,False,,,False,False,untested
REQUEST :: INFORM :: ACT :: INFORM,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.065009065009065,18,16,True,0.08049985469340308,False,,,False,False,untested
PLAN :: INFORM :: REQUEST :: INFORM,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.065009065009065,18,17,True,0.08049985469340308,False,,,False,False,untested
ACT :: ERROR :: ACT :: PLAN,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.065009065009065,18,18,True,0.08049985469340308,False,,,False,False,untested
INFORM :: PLAN :: INFORM :: REQUEST,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.065009065009065,18,19,True,0.08049985469340308,False,,,False,False,untested
INFORM :: ACT :: ERROR :: ACT,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.065009065009065,18,20,True,0.08049985469340308,False,,,False,False,untested
PLAN :: INFORM :: ACT :: VERIFY_PASS,global,11.0,3.0,82.0,34.0,0.3048506975105313,0.5932944606413995,1.423529411764706,0.11458333333333333,10.921052631578947,0.06380282723831468,21,21,True,0.03719848881139204,False,,,False,False,untested
ERROR :: INFORM :: ACT :: VERIFY_PASS,global,7.0,1.0,86.0,36.0,0.2566324512873683,0.7357954545454546,0.5632183908045977,0.07446808510638298,6.973684210526316,0.06198199322146674,22,22,True,0.04824179017727405,False,,,False,False,untested
REQUEST :: PLAN :: ACT :: INFORM,global,9.0,5.0,84.0,32.0,0.24942329796316196,0.41729323308270677,0.9101123595505618,0.09183673469387756,8.868421052631579,0.05875148947438104,28,23,False,-0.03836094158674805,False,,,False,False,untested
VERIFY_FAIL :: INFORM :: ACT :: PLAN,global,7.0,2.0,86.0,35.0,0.24195539543709924,0.5820224719101125,0.5568181818181818,0.07368421052631578,6.947368421052632,0.059288482834994466,27,24,True,0.02121476315024702,False,,,False,False,untested
PLAN :: ACT :: PLAN :: ACT,global,12.0,16.0,81.0,21.0,0.23515854050088617,0.22981366459627328,1.4845360824742269,0.11009174311926606,11.578947368421053,0.06103944722058462,23,25,False,-0.30340017436791633,False,,,False,False,untested
VERIFY_PASS :: PLAN :: ACT :: PLAN,global,12.0,16.0,81.0,21.0,0.23515854050088617,0.22981366459627328,1.4845360824742269,0.11009174311926606,11.578947368421053,0.06103944722058462,23,26,False,-0.30340017436791633,False,,,False,False,untested
INFORM :: VERIFY_FAIL :: ACT :: INFORM,global,5.0,0.0,88.0,37.0,0.23186944788008415,1.0,0.2840909090909091,0.053763440860215055,5.0,0.06047561927609908,25,27,True,0.053763440860215055,False,,,False,False,untested
VERIFY_FAIL :: ACT :: INFORM :: ACT,global,5.0,0.0,88.0,37.0,0.23186944788008415,1.0,0.2840909090909091,0.053763440860215055,5.0,0.06047561927609908,25,28,True,0.053763440860215055,False,,,False,False,untested
INFORM :: ACT :: PLAN :: VERIFY_FAIL,global,7.0,3.0,86.0,34.0,0.22953904252438354,0.4814126394052045,0.550561797752809,0.07291666666666667,6.921052631578948,0.056954668733049205,29,29,False,-0.005812263876780008,False,,,False,False,untested
ACT :: PLAN :: VERIFY_FAIL :: INFORM,global,7.0,4.0,86.0,33.0,0.21885688981825285,0.41045958795562604,0.5444444444444444,0.07216494845360824,6.894736842105263,0.05607158541941151,30,30,False,-0.032839290903807036,False,,,False,False,untested
VERIFY_FAIL :: INFORM :: ACT :: INFORM,global,6.0,4.0,87.0,33.0,0.19674775073518588,0.3737373737373737,0.3956043956043956,0.061855670103092786,5.894736842105263,0.055030525403270164,31,31,False,-0.04359197907585005,False,,,False,False,untested
PLAN :: VERIFY_FAIL :: INFORM :: ACT,global,6.0,4.0,87.0,33.0,0.19674775073518588,0.3737373737373737,0.3956043956043956,0.061855670103092786,5.894736842105263,0.055030525403270164,31,32,False,-0.04359197907585005,False,,,False,False,untested
ERROR :: INFORM :: ACT :: PLAN,global,5.0,2.0,88.0,35.0,0.19596545041740512,0.49865229110512127,0.2777777777777778,0.05263157894736842,4.947368421052632,0.0543414423047201,35,33,False,-0.00029061319383900247,False,,,False,False,untested
INFORM :: ACT :: PLAN :: ERROR,global,5.0,2.0,88.0,35.0,0.19596545041740512,0.49865229110512127,0.2777777777777778,0.05263157894736842,4.947368421052632,0.0543414423047201,35,34,False,-0.00029061319383900247,False,,,False,False,untested
ERROR :: INFORM :: ERROR :: ACT,global,4.0,1.0,89.0,36.0,0.18549555830406733,0.6141078838174274,0.17777777777777778,0.0425531914893617,3.973684210526316,0.05457376829104577,33,35,True,0.015983725661145018,False,,,False,False,untested
PLAN :: ERROR :: INFORM :: ERROR,global,4.0,1.0,89.0,36.0,0.18549555830406733,0.6141078838174274,0.17777777777777778,0.0425531914893617,3.973684210526316,0.05457376829104577,33,36,True,0.015983725661145018,False,,,False,False,untested
ERROR :: INFORM :: ACT :: INFORM,global,5.0,3.0,88.0,34.0,0.18330889377669163,0.3987068965517241,0.27472527472527475,0.052083333333333336,4.921052631578948,0.052640913890979524,37,37,False,-0.02731764022086603,False,,,False,False,untested
REQUEST :: ACT :: INFORM :: TERMINATE,global,5.0,4.0,88.0,33.0,0.17282528245507087,0.3321364452423698,0.2717391304347826,0.05154639175257732,4.894736842105263,0.05187074829931972,38,38,False,-0.05434466724789306,False,,,False,False,untested
INFORM :: ACT :: ERROR :: PLAN,global,3.0,3.0,90.0,34.0,0.1270001270001905,0.2846153846153846,0.0967741935483871,0.03125,2.9210526315789473,0.050204081632653066,40,39,False,-0.048823016564952054,False,,,False,False,untested
ACT :: ERROR :: PLAN :: ERROR,global,3.0,3.0,90.0,34.0,0.1270001270001905,0.2846153846153846,0.0967741935483871,0.03125,2.9210526315789473,0.050204081632653066,40,40,False,-0.048823016564952054,False,,,False,False,untested
ERROR :: PLAN :: ERROR :: INFORM,global,3.0,3.0,90.0,34.0,0.1270001270001905,0.2846153846153846,0.0967741935483871,0.03125,2.9210526315789473,0.050204081632653066,40,41,False,-0.048823016564952054,False,,,False,False,untested
