pattern,label,e_f,e_p,n_f,n_p,ochiai,tarantula,dstar,jaccard,op2,rrf_score,rank_rrf,rank,higher_in_positives,fail_pass_rate_delta,fisher_tested,p_value,q_value,reject_bh,reject_bh_exploratory,evidence_level
REQUEST :: PLAN :: ACT :: INFORM :: TERMINATE,global,8.0,5.0,85.0,32.0,0.2300789234172203,0.38896189224704336,0.7111111111111111,0.08163265306122448,7.868421052631579,0.05016571888432478,42,42,False,-0.04911362975879105,False,,,False,False,untested
INFORM :: ACT :: PLAN :: VERIFY_FAIL :: INFORM,global,7.0,3.0,86.0,34.0,0.22953904252438354,0.4814126394052045,0.550561797752809,0.07291666666666667,6.921052631578948,0.04902149266896992,45,43,False,-0.005812263876780008,False,,,False,False,untested
PLAN :: VERIFY_FAIL :: INFORM :: ACT :: PLAN,global,6.0,2.0,87.0,35.0,0.21997067253202995,0.5441176470588235,0.4044943820224719,0.06315789473684211,5.947368421052632,0.049250072402582834,43,44,True,0.010462074978204006,False,,,False,False,untested
VERIFY_FAIL :: INFORM :: ACT :: PLAN :: VERIFY_FAIL,global,6.0,2.0,87.0,35.0,0.21997067253202995,0.5441176470588235,0.4044943820224719,0.06315789473684211,5.947368421052632,0.049250072402582834,43,45,True,0.010462074978204006,False,,,False,False,untested
PLAN :: VERIFY_FAIL :: INFORM :: ACT :: INFORM,global,6.0,4.0,87.0,33.0,0.19674775073518588,0.3737373737373737,0.3956043956043956,0.061855670103092786,5.894736842105263,0.04690694044423545,48,46,False,-0.04359197907585005,False,,,False,False,untested
VERIFY_FAIL :: INFORM :: ACT :: INFORM :: ACT,global,6.0,4.0,87.0,33.0,0.19674775073518588,0.3737373737373737,0.3956043956043956,0.061855670103092786,5.894736842105263,0.04690694044423545,48,47,False,-0.04359197907585005,False,,,False,False,untested
ACT :: PLAN :: VERIFY_FAIL :: INFORM :: ACT,global,6.0,4.0,87.0,33.0,0.19674775073518588,0.3737373737373737,0.3956043956043956,0.061855670103092786,5.894736842105263,0.04690694044423545,48,48,False,-0.04359197907585005,False,,,False,False,untested
ERROR :: INFORM :: ACT :: PLAN :: ERROR,global,5.0,2.0,88.0,35.0,0.19596545041740512,0.49865229110512127,0.2777777777777778,0.05263157894736842,4.947368421052632,0.04656771799628942,51,49,False,-0.00029061319383900247,False,,,False,False,untested
INFORM :: ACT :: PLAN :: ERROR :: INFORM,global,5.0,2.0,88.0,35.0,0.19596545041740512,0.49865229110512127,0.2777777777777778,0.05263157894736842,4.947368421052632,0.04656771799628942,51,50,False,-0.00029061319383900247,False,,,False,False,untested
PLAN :: ERROR :: INFORM :: ACT :: PLAN,global,5.0,2.0,88.0,35.0,0.19596545041740512,0.49865229110512127,0.2777777777777778,0.05263157894736842,4.947368421052632,0.04656771799628942,51,51,False,-0.00029061319383900247,False,,,False,False,untested
PLAN :: ERROR :: INFORM :: ERROR :: ACT,global,4.0,1.0,89.0,36.0,0.18549555830406733,0.6141078838174274,0.17777777777777778,0.0425531914893617,3.973684210526316,0.04806487372276846,46,52,True,0.015983725661145018,False,,,False,False,untested
ERROR :: INFORM :: ACT :: INFORM :: ACT,global,5.0,3.0,88.0,34.0,0.18330889377669163,0.3987068965517241,0.27472527472527475,0.052083333333333336,4.921052631578948,0.0451590813316477,53,53,False,-0.02731764022086603,False,,,False,False,untested
INFORM :: PLAN :: ACT :: INFORM :: REQUEST,global,5.0,4.0,88.0,33.0,0.17282528245507087,0.3321364452423698,0.2717391304347826,0.05154639175257732,4.894736842105263,0.04432961139994209,54,54,False,-0.05434466724789306,False,,,False,False,untested
PLAN :: ERROR :: INFORM :: ACT :: INFORM,global,4.0,3.0,89.0,34.0,0.1567723603339241,0.34660421545667447,0.17391304347826086,0.041666666666666664,3.9210526315789473,0.04387351778656126,55,55,False,-0.03807032839290904,False,,,False,False,untested
INFORM :: ACT :: ERROR :: PLAN :: ERROR,global,3.0,3.0,90.0,34.0,0.1270001270001905,0.2846153846153846,0.0967741935483871,0.03125,2.9210526315789473,0.043037591710158085,57,56,False,-0.048823016564952054,False,,,False,False,untested
ACT :: INFORM :: ACT :: ERROR :: PLAN,global,3.0,3.0,90.0,34.0,0.1270001270001905,0.2846153846153846,0.0967741935483871,0.03125,2.9210526315789473,0.043037591710158085,57,57,False,-0.048823016564952054,False,,,False,False,untested
ACT :: ERROR :: PLAN :: ERROR :: INFORM,global,3.0,3.0,90.0,34.0,0.1270001270001905,0.2846153846153846,0.0967741935483871,0.03125,2.9210526315789473,0.043037591710158085,57,58,False,-0.048823016564952054,False,,,False,False,untested
